dep,jour,taux_incid_glissant
09,2021-02-28,93.8332524048872
10,2021-02-28,222.97011684150408
11,2021-02-28,103.03054694731759
12,2021-02-28,73.2863917229487
13,2021-02-28,259.42887308678576
14,2021-02-28,117.28924453288944
15,2021-02-28,79.82578372814419
16,2021-02-28,128.66907921190187
17,2021-02-28,81.90641033566175
18,2021-02-28,137.64996423799948
19,2021-02-28,195.97563411224286
21,2021-02-28,120.28839188869664
22,2021-02-28,94.7690821320863
23,2021-02-28,61.924830136750664
24,2021-02-28,117.04412171609209
25,2021-02-28,182.5937206297537
26,2021-02-28,198.63224220070694
27,2021-02-28,191.2809832741511
28,2021-02-28,209.34971182395066
29,2021-02-28,48.42513518223956
2A,2021-02-28,79.42322729203735
2B,2021-02-28,170.08855578355957
30,2021-02-28,170.4815703543772
31,2021-02-28,165.74644790800428
32,2021-02-28,78.93075142075352
33,2021-02-28,124.09393672249975
34,2021-02-28,156.69836627286602
35,2021-02-28,136.95933638488347
36,2021-02-28,127.56805548519613
37,2021-02-28,182.36479566553237
38,2021-02-28,185.77383498065976
39,2021-02-28,176.07204216421238
40,2021-02-28,68.69282172149552
41,2021-02-28,132.68870010828618
42,2021-02-28,167.77009612455
43,2021-02-28,101.36579389249056
44,2021-02-28,123.71819805627437
45,2021-02-28,132.81787696407915
46,2021-02-28,56.01561507455274
47,2021-02-28,83.55129322871258
48,2021-02-28,106.17937760532732
49,2021-02-28,166.81354266124595
50,2021-02-28,93.34194742280438
51,2021-02-28,157.85095677189472
52,2021-02-28,96.89807976366322
01,2021-03-01,179.4643468730735
02,2021-03-01,216.1391502708868
03,2021-03-01,102.6213724099422
04,2021-03-01,222.76433591409045
05,2021-03-01,222.2128163887243
06,2021-03-01,434.03903664642075
07,2021-03-01,158.47036328871894
08,2021-03-01,115.24078167897532
09,2021-03-01,80.70972060000787
10,2021-03-01,230.71437560300348
11,2021-03-01,107.05517768744717
12,2021-03-01,72.56789768644921
13,2021-03-01,252.25255336896262
14,2021-03-01,116.99999855377011
15,2021-03-01,71.42306965149743
16,2021-03-01,133.8388190016658
17,2021-03-01,77.57927922358904
18,2021-03-01,135.2883226947005
19,2021-03-01,180.58052060448705
21,2021-03-01,116.72290133349345
22,2021-03-01,100.30426746015506
23,2021-03-01,57.62449471058743
24,2021-03-01,98.92432044623683
25,2021-03-01,185.93045867171875
26,2021-03-01,188.8351006608268
27,2021-03-01,192.1133635320891
28,2021-03-01,201.199278104442
29,2021-03-01,49.748829082437446
2A,2021-03-01,68.34091650710192
2B,2021-03-01,164.6018281776383
30,2021-03-01,175.02418273059104
31,2021-03-01,162.53430744467087
32,2021-03-01,68.40665123131971
33,2021-03-01,114.05377607992948
34,2021-03-01,155.337989788674
35,2021-03-01,134.64895621644752
36,2021-03-01,117.89683106213072
37,2021-03-01,178.8959000958076
38,2021-03-01,182.13741097678303
39,2021-03-01,157.84431973752078
40,2021-03-01,63.59547452661422
41,2021-03-01,130.24844815227172
42,2021-03-01,157.57051116919934
43,2021-03-01,96.51786461937145
44,2021-03-01,123.99652921050671
45,2021-03-01,129.59627465624038
46,2021-03-01,53.70569280343716
47,2021-03-01,86.27579192095321
48,2021-03-01,150.74849906929185
49,2021-03-01,172.3290528888404
50,2021-03-01,91.50771701493268
51,2021-03-01,153.41694113223477
52,2021-03-01,97.48892171344166
01,2021-03-02,173.68008463288962
02,2021-03-02,205.11358235909134
03,2021-03-02,102.01771727811901
04,2021-03-02,217.9216329594363
05,2021-03-02,216.569316289963
06,2021-03-02,427.36863949838613
07,2021-03-02,149.5984703632887
08,2021-03-02,118.25361257254332
09,2021-03-02,91.8647226341553
10,2021-03-02,242.65344119364843
11,2021-03-02,103.29885566332621
12,2021-03-02,75.08262681419744
13,2021-03-02,244.53555202856373
14,2021-03-02,119.1693433971651
15,2021-03-02,67.92193878622795
16,2021-03-02,132.40278017117583
17,2021-03-02,76.1884156518514
18,2021-03-02,134.2761906047152
19,2021-03-02,164.76932294787298
21,2021-03-02,108.2783184395912
22,2021-03-02,100.30426746015506
23,2021-03-02,58.48456179582007
24,2021-03-02,97.21028519098026
25,2021-03-02,182.22297195842427
26,2021-03-02,179.4221607499616
27,2021-03-02,197.60707323447986
28,2021-03-02,193.98032252430576
29,2021-03-02,50.85190733260236
2A,2021-03-02,69.57228437209474
2B,2021-03-02,176.6726289106651
30,2021-03-02,182.90695126578558
31,2021-03-02,160.25011867074488
32,2021-03-02,64.19701115554619
33,2021-03-02,107.80928592418454
34,2021-03-02,152.872307411076
35,2021-03-02,136.95933638488347
36,2021-03-02,105.4623996610466
37,2021-03-02,173.7751494928805
38,2021-03-02,175.49698453492113
39,2021-03-02,140.00442119224817
40,2021-03-02,56.799011600105835
41,2021-03-02,125.3679442402428
42,2021-03-02,155.87058034330758
43,2021-03-02,87.70344775915487
44,2021-03-02,121.4219660338576
45,2021-03-02,126.6675452854779
46,2021-03-02,53.70569280343716
47,2021-03-02,85.36762569020634
48,2021-03-02,154.68106861022994
49,2021-03-02,171.4710846312146
50,2021-03-02,92.32293052954232
51,2021-03-02,151.4659742507844
52,2021-03-02,105.76070901033972
01,2021-03-03,166.5258655463464
02,2021-03-03,198.65031841079747
03,2021-03-03,101.11223458038423
04,2021-03-03,217.31629509010455
05,2021-03-03,201.75512853071476
06,2021-03-03,415.04693365548883
07,2021-03-03,136.1376673040153
08,2021-03-03,115.99398940236732
09,2021-03-03,95.14560558537514
10,2021-03-03,252.0110871971269
11,2021-03-03,98.20099005916207
12,2021-03-03,79.75283805144417
13,2021-03-03,243.89656465642878
14,2021-03-03,118.88009741804576
15,2021-03-03,67.92193878622795
16,2021-03-03,127.8074559136079
17,2021-03-03,73.71576930209557
18,2021-03-03,124.49224706819072
19,2021-03-03,152.28679848212502
21,2021-03-03,108.46597583723347
22,2021-03-03,106.00718567695317
23,2021-03-03,58.48456179582007
24,2021-03-03,91.57845506656578
25,2021-03-03,189.4525710493485
26,2021-03-03,166.9356078069771
27,2021-03-03,203.4337350400458
28,2021-03-03,178.84380275950397
29,2021-03-03,50.741599507585875
2A,2021-03-03,76.9604915620517
2B,2021-03-03,162.9558098958619
30,2021-03-03,185.57907619297018
31,2021-03-03,159.6790714772634
32,2021-03-03,69.4590612502631
33,2021-03-03,104.19727691252817
34,2021-03-03,146.49554264142603
35,2021-03-03,140.28628382743122
36,2021-03-03,95.7911752379812
37,2021-03-03,171.2973669430771
38,2021-03-03,170.99098087794343
39,2021-03-03,134.57488685238258
40,2021-03-03,59.22631978814454
41,2021-03-03,127.80819619625727
42,2021-03-03,152.99377433025995
43,2021-03-03,74.48182246883002
44,2021-03-03,120.58697257116059
45,2021-03-03,124.76387119448226
46,2021-03-03,56.59309564233164
47,2021-03-03,90.21117892085634
48,2021-03-03,163.85706420575204
49,2021-03-03,171.4710846312146
50,2021-03-03,91.71152039358509
51,2021-03-03,146.85459798553802
52,2021-03-03,116.98670605612999
01,2021-03-04,162.56821243464165
02,2021-03-04,207.2046383423629
03,2021-03-04,98.39578648717986
04,2021-03-04,207.02555131146448
05,2021-03-04,188.35181579615676
06,2021-03-04,403.466383051262
07,2021-03-04,121.14722753346081
08,2021-03-04,118.25361257254332
09,2021-03-04,99.7388417170829
10,2021-03-04,252.0110871971269
11,2021-03-04,96.32282904710159
12,2021-03-04,79.39359103319443
13,2021-03-04,239.66941742538222
14,2021-03-04,118.88009741804576
15,2021-03-04,67.22171261317406
16,2021-03-04,119.47843069676604
17,2021-03-04,73.56122890523582
18,2021-03-04,120.78109607157799
19,2021-03-04,143.1329472072432
21,2021-03-04,96.64355978577031
22,2021-03-04,106.84585012059995
23,2021-03-04,58.48456179582007
24,2021-03-04,86.92607365944079
25,2021-03-04,190.1940683920074
26,2021-03-04,158.86737359766406
27,2021-03-04,200.60364216305666
28,2021-03-04,176.98084648075917
29,2021-03-04,49.52821343240447
2A,2021-03-04,83.11733088701584
2B,2021-03-04,169.53988302296744
30,2021-03-04,192.79381349636859
31,2021-03-04,155.53897932452256
32,2021-03-04,70.51147126920648
33,2021-03-04,102.48310314428446
34,2021-03-04,148.36606030719
35,2021-03-04,142.3194183756549
36,2021-03-04,96.25170973431764
37,2021-03-04,170.96699593643663
38,2021-03-04,170.99098087794343
39,2021-03-04,124.87928981690834
40,2021-03-04,59.46905060694841
41,2021-03-04,138.48429850382053
42,2021-03-04,153.90912169804784
43,2021-03-04,71.39677656775423
44,2021-03-04,119.40406516567313
45,2021-03-04,120.37077713833854
46,2021-03-04,57.748056777889424
47,2021-03-04,90.81662307468758
48,2021-03-04,157.30278163752197
49,2021-03-04,174.044989404092
50,2021-03-04,90.2848967430182
51,2021-03-04,148.45084361581561
52,2021-03-04,119.94091580502216
01,2021-03-05,159.52386388717645
02,2021-03-05,207.2046383423629
03,2021-03-05,96.58482109171031
04,2021-03-05,204.6041998341374
05,2021-03-05,186.94094077146647
06,2021-03-05,395.3136754258863
07,2021-03-05,115.33460803059272
08,2021-03-05,120.51323574271932
09,2021-03-05,89.89619286342341
10,2021-03-05,260.40070085541794
11,2021-03-05,93.37143317100656
12,2021-03-05,87.29702543468889
13,2021-03-05,239.32534730192498
14,2021-03-05,130.01606761414007
15,2021-03-05,66.52148644012016
16,2021-03-05,107.99012005284622
17,2021-03-05,71.24312295233973
18,2021-03-05,133.60143587805834
19,2021-03-05,146.04553624925106
21,2021-03-05,94.95464320698986
22,2021-03-05,106.34265145441188
23,2021-03-05,51.60402511395889
24,2021-03-05,83.00827879028289
25,2021-03-05,196.496795804608
26,2021-03-05,156.9463654525895
27,2021-03-05,211.92401367101337
28,2021-03-05,176.04936834138672
29,2021-03-05,49.19728995735499
2A,2021-03-05,86.81143448199433
2B,2021-03-05,179.41599271362574
30,2021-03-05,199.34051956797083
31,2021-03-05,149.25746019622608
32,2021-03-05,69.4590612502631
33,2021-03-05,100.4628269174258
34,2021-03-05,141.98929553754002
35,2021-03-05,146.0160266451524
36,2021-03-05,91.18583027461672
37,2021-03-05,174.43589150616143
38,2021-03-05,169.01466348453215
39,2021-03-05,118.28628383278586
40,2021-03-05,59.46905060694841
41,2021-03-05,152.21071575640184
42,2021-03-05,151.16307959468418
43,2021-03-05,68.31173066667841
44,2021-03-05,119.47364795423121
45,2021-03-05,121.54226888664353
46,2021-03-05,56.01561507455274
47,2021-03-05,92.63295553618134
48,2021-03-05,162.54620769210604
49,2021-03-05,177.96713001038142
50,2021-03-05,93.13814404415196
51,2021-03-05,148.45084361581561
52,2021-03-05,124.0768094534712
01,2021-03-06,157.6972547586973
02,2021-03-06,213.0976142952191
03,2021-03-06,96.58482109171031
04,2021-03-06,202.18284835681033
05,2021-03-06,193.28987838257288
06,2021-03-06,401.7061393594195
07,2021-03-06,119.0057361376673
08,2021-03-06,133.69437090207924
09,2021-03-06,96.45795876586307
10,2021-03-06,264.5955076845634
11,2021-03-06,92.56650702298064
12,2021-03-06,90.53024859893662
13,2021-03-06,240.1609461731784
14,2021-03-06,137.2472170921234
15,2021-03-06,73.52374817065912
16,2021-03-06,106.26687345625825
17,2021-03-06,72.78852692093713
18,2021-03-06,137.31258687467107
19,2021-03-06,146.87770454696758
21,2021-03-06,95.51761539991668
22,2021-03-06,111.37463811629257
23,2021-03-06,55.90436054012213
24,2021-03-06,81.04938135570394
25,2021-03-06,193.160057762643
26,2021-03-06,157.71476871061935
27,2021-03-06,221.2466725599189
28,2021-03-06,179.54241136403328
29,2021-03-06,49.41790560738798
2A,2021-03-06,90.5055380769728
2B,2021-03-06,183.80537479836275
30,2021-03-06,198.80609458253394
31,2021-03-06,150.8278399783002
32,2021-03-06,70.51147126920648
33,2021-03-06,99.42207855813498
34,2021-03-06,144.199907324352
35,2021-03-06,149.06572846748787
36,2021-03-06,90.26476128194382
37,2021-03-06,178.06997257920645
38,2021-03-06,167.1964514825938
39,2021-03-06,119.83757935846172
40,2021-03-06,62.13908961379099
41,2021-03-06,156.78618817392893
42,2021-03-06,150.64002395594824
43,2021-03-06,70.9560557247434
44,2021-03-06,121.4219660338576
45,2021-03-06,117.29561129903792
46,2021-03-06,58.903017913447215
47,2021-03-06,94.4492879976751
48,2021-03-06,157.30278163752197
49,2021-03-06,182.01183751061737
50,2021-03-06,98.02942513180983
51,2021-03-06,150.04708924609318
52,2021-03-06,129.98522895125555
01,2021-03-07,158.1539070408171
02,2021-03-07,213.6679022906568
03,2021-03-07,97.79213135535669
04,2021-03-07,200.36683474881502
05,2021-03-07,193.28987838257288
06,2021-03-07,405.967781981775
07,2021-03-07,119.31166347992352
08,2021-03-07,134.44757862547124
09,2021-03-07,95.14560558537514
10,2021-03-07,266.5315723749383
11,2021-03-07,90.9566547269288
12,2021-03-07,90.17100158068689
13,2021-03-07,240.70162779575406
14,2021-03-07,136.95797111300405
15,2021-03-07,73.52374817065912
16,2021-03-07,105.69245792406225
17,2021-03-07,73.40668850837609
18,2021-03-07,135.96307742135733
19,2021-03-07,145.21336795153454
21,2021-03-07,97.01887458105486
22,2021-03-07,111.54237100502193
23,2021-03-07,56.76442762535478
24,2021-03-07,81.29424353502631
25,2021-03-07,193.7161807696372
26,2021-03-07,159.0594744121715
27,2021-03-07,219.08248388928013
28,2021-03-07,180.9396285730919
29,2021-03-07,50.410676032536394
2A,2021-03-07,90.5055380769728
2B,2021-03-07,184.3540475589549
30,2021-03-07,199.2069133216116
31,2021-03-07,150.61369728074465
32,2021-03-07,69.4590612502631
33,2021-03-07,99.97306298364188
34,2021-03-07,143.604742612518
35,2021-03-07,151.7457694628736
36,2021-03-07,89.34369228927092
37,2021-03-07,179.5566421090885
38,2021-03-07,168.85655809305925
39,2021-03-07,119.44975547704276
40,2021-03-07,63.35274370781035
41,2021-03-07,156.17612518492535
42,2021-03-07,149.4631487687924
43,2021-03-07,72.27821825377588
44,2021-03-07,122.39612507367079
45,2021-03-07,115.09906427096604
46,2021-03-07,58.903017913447215
47,2021-03-07,94.75201007459071
48,2021-03-07,157.30278163752197
49,2021-03-07,180.78616857115193
50,2021-03-07,97.01040823854777
51,2021-03-07,152.88485925547556
52,2021-03-07,129.3943870014771
01,2021-03-08,158.9149941776834
02,2021-03-08,228.11519817507843
03,2021-03-08,118.01457827143352
04,2021-03-08,196.1294696634927
05,2021-03-08,206.69319111713082
06,2021-03-08,392.5343432808719
07,2021-03-08,123.2887189292543
08,2021-03-08,150.26494081670313
09,2021-03-08,104.33207784879066
10,2021-03-08,281.6974124495413
11,2021-03-08,83.98062811070417
12,2021-03-08,95.55970685443312
13,2021-03-08,248.17286476225493
14,2021-03-08,143.46600564318905
15,2021-03-08,74.92420051676692
16,2021-03-08,100.23551036820037
17,2021-03-08,74.17939049267478
18,2021-03-08,126.85388861148972
19,2021-03-08,142.30077890952666
21,2021-03-08,102.08562431739622
22,2021-03-08,110.03277500645773
23,2021-03-08,47.30368968779565
24,2021-03-08,94.5168012184342
25,2021-03-08,205.39476391651482
26,2021-03-08,158.2910711541417
27,2021-03-08,222.7449570242073
28,2021-03-08,188.39145368807127
29,2021-03-08,52.50652470784972
2A,2021-03-08,97.27806133443336
2B,2021-03-08,183.80537479836275
30,2021-03-08,207.49050059588387
31,2021-03-08,146.68774782555937
32,2021-03-08,69.98526625973479
33,2021-03-08,103.64629248702124
34,2021-03-08,138.503330796798
35,2021-03-08,152.30026070329822
36,2021-03-08,92.10689926728962
37,2021-03-08,195.08407942118998
38,2021-03-08,167.59171496127604
39,2021-03-08,120.61322712129967
40,2021-03-08,62.8672820702026
41,2021-03-08,167.4622904814922
42,2021-03-08,156.00134425299154
43,2021-03-08,72.71893909678671
44,2021-03-08,119.6823963199055
45,2021-03-08,115.53837367658042
46,2021-03-08,54.86065393899496
47,2021-03-08,99.2928412283251
48,2021-03-08,125.84222531001757
49,2021-03-08,182.25697129851042
50,2021-03-08,94.97237445202367
51,2021-03-08,162.1076117859683
52,2021-03-08,122.30428360413589
01,2021-03-09,166.37364811897314
02,2021-03-09,242.9426860564585
03,2021-03-09,122.84381932601904
04,2021-03-09,188.86541523151146
05,2021-03-09,206.69319111713082
06,2021-03-09,388.9212114923531
07,2021-03-09,118.69980879541109
08,2021-03-09,161.56305666758306
09,2021-03-09,98.42648853659497
10,2021-03-09,288.1509614174575
11,2021-03-09,86.1270978387733
12,2021-03-09,101.30765914642909
13,2021-03-09,250.33559125255778
14,2021-03-09,144.1891205909874
15,2021-03-09,77.0248790359286
16,2021-03-09,130.39232580848986
17,2021-03-09,77.88836001730853
18,2021-03-09,133.60143587805834
19,2021-03-09,151.4546301844085
21,2021-03-09,105.83877227024166
22,2021-03-09,112.54876833739806
23,2021-03-09,43.86342134686505
24,2021-03-09,99.65890698420395
25,2021-03-09,214.84885503541577
26,2021-03-09,158.2910711541417
27,2021-03-09,227.07333436548487
28,2021-03-09,193.28171391977645
29,2021-03-09,56.47760640844341
2A,2021-03-09,107.74468818687238
2B,2021-03-09,171.18590130474382
30,2021-03-09,212.5675379575346
31,2021-03-09,140.62037139481845
32,2021-03-09,70.51147126920648
33,2021-03-09,111.17641296894897
34,2021-03-09,138.67337785732204
35,2021-03-09,157.47551228059476
36,2021-03-09,94.8701062453083
37,2021-03-09,196.7359344543923
38,2021-03-09,169.64708505042375
39,2021-03-09,119.06193159562379
40,2021-03-09,70.63466827192649
41,2021-03-09,163.80191254747052
42,2021-03-09,157.1782194401474
43,2021-03-09,74.92254331184085
44,2021-03-09,120.4478069940444
45,2021-03-09,121.83514182371978
46,2021-03-09,51.973251100100484
47,2021-03-09,105.95272692046885
48,2021-03-09,128.4639383373096
49,2021-03-09,186.42424569269292
50,2021-03-09,93.54575080145679
51,2021-03-09,170.62092181411543
52,2021-03-09,128.80354505169868
01,2021-03-10,168.20025724745227
02,2021-03-10,252.4474859804201
03,2021-03-10,127.67306038060455
04,2021-03-10,182.20669866886203
05,2021-03-10,205.28231609244054
06,2021-03-10,388.3653450633502
07,2021-03-10,118.08795411089865
08,2021-03-10,173.237776380159
09,2021-03-10,107.6129608000105
10,2021-03-10,297.50860742093596
11,2021-03-10,91.76158087495473
12,2021-03-10,102.38540020117834
13,2021-03-10,254.95596148184123
14,2021-03-10,154.60197583928337
15,2021-03-10,84.72736693952146
16,2021-03-10,130.39232580848986
17,2021-03-10,80.36100636706435
18,2021-03-10,137.64996423799948
19,2021-03-10,146.04553624925106
21,2021-03-10,108.84129063251802
22,2021-03-10,114.05836433596227
23,2021-03-10,43.00335426163241
24,2021-03-10,101.6178044187829
25,2021-03-10,220.96620811235167
26,2021-03-10,160.4041801137237
27,2021-03-10,232.89999617105082
28,2021-03-10,196.07614833789367
29,2021-03-10,57.249761183558846
2A,2021-03-10,108.36037211936879
2B,2021-03-10,183.25670203777062
30,2021-03-10,219.91588150729226
31,2021-03-10,136.19475564533687
32,2021-03-10,65.24942117448958
33,2021-03-10,115.15574493094329
34,2021-03-10,144.11488379409002
35,2021-03-10,163.48250071852823
36,2021-03-10,96.7122442306541
37,2021-03-10,201.36112854735867
38,2021-03-10,173.2835090543005
39,2021-03-10,128.36970474967907
40,2021-03-10,70.63466827192649
41,2021-03-10,174.172983360532
42,2021-03-10,158.87815026603917
43,2021-03-10,81.53335595700328
44,2021-03-10,126.50150959859776
45,2021-03-10,124.9103076630204
46,2021-03-10,49.6633288289849
47,2021-03-10,112.00716845878135
48,2021-03-10,121.90965576907952
49,2021-03-10,190.59152008687542
50,2021-03-10,91.9153237722375
51,2021-03-10,177.36062558639856
52,2021-03-10,129.3943870014771
01,2021-03-11,172.15791035915703
02,2021-03-11,251.30690998954472
03,2021-03-11,134.01143926474805
04,2021-03-11,187.65473949284794
05,2021-03-11,208.80950365416632
06,2021-03-11,390.68145518419567
07,2021-03-11,123.90057361376674
08,2021-03-11,180.01664589068696
09,2021-03-11,101.05119489757082
10,2021-03-11,305.25286618243535
11,2021-03-11,94.71297675104975
12,2021-03-11,105.9778703836758
13,2021-03-11,259.67463746068387
14,2021-03-11,156.33745171399934
15,2021-03-11,91.72962867006044
16,2021-03-11,134.1260267677638
17,2021-03-11,84.68813747913704
18,2021-03-11,138.66209632798476
19,2021-03-11,149.37420944011717
21,2021-03-11,116.34758653820893
22,2021-03-11,121.10314566259524
23,2021-03-11,45.58355551733035
24,2021-03-11,104.06642621200656
25,2021-03-11,227.0835611892876
26,2021-03-11,163.47779314584292
27,2021-03-11,238.56018192502918
28,2021-03-11,202.82936484834372
29,2021-03-11,60.11776463398761
2A,2021-03-11,108.9760560518652
2B,2021-03-11,177.76997443184936
30,2021-03-11,228.3330750279237
31,2021-03-11,133.3395196779294
32,2021-03-11,55.77773100399916
33,2021-03-11,123.05318836320893
34,2021-03-11,145.30521321775802
35,2021-03-11,166.5322025408637
36,2021-03-11,102.69919268302793
37,2021-03-11,200.53520103075752
38,2021-03-11,175.02266836050242
39,2021-03-11,141.55571671792404
40,2021-03-11,72.09105318474971
41,2021-03-11,183.0188967010844
42,2021-03-11,160.57808109193095
43,2021-03-11,75.80398499786251
44,2021-03-11,127.12775469562052
45,2021-03-11,126.96041822255414
46,2021-03-11,54.28317337121606
47,2021-03-11,117.15344376634698
48,2021-03-11,127.15308182366358
49,2021-03-11,188.26274910189107
50,2021-03-11,94.36096431606643
51,2021-03-11,192.61363938682885
52,2021-03-11,138.84785819793206
01,2021-03-12,177.18108546247458
02,2021-03-12,259.4810379241517
03,2021-03-12,139.74616301706834
04,2021-03-12,184.62805014618908
05,2021-03-12,223.6236914134146
06,2021-03-12,398.74151840473746
07,2021-03-12,128.79541108986615
08,2021-03-12,187.17211926291094
09,2021-03-12,113.5185501122062
10,2021-03-12,309.1249955631851
11,2021-03-12,96.85944647911887
12,2021-03-12,109.92958758442303
13,2021-03-12,263.85263181695075
14,2021-03-12,151.56489305853037
15,2021-03-12,91.02940249700654
16,2021-03-12,144.46550634729164
17,2021-03-12,92.87877851270322
18,2021-03-12,122.46798288822013
19,2021-03-12,146.46162039810932
21,2021-03-12,117.098216128778
22,2021-03-12,121.77407721751266
23,2021-03-12,48.1637567730283
24,2021-03-12,109.45339415709867
25,2021-03-12,237.46452398651215
26,2021-03-12,161.5567850007684
27,2021-03-12,246.38455634964632
28,2021-03-12,220.0617104267334
29,2021-03-12,66.51561848494408
2A,2021-03-12,110.82310784935444
2B,2021-03-12,167.89386474119107
30,2021-03-12,231.27241244782675
31,2021-03-12,132.62571068607753
32,2021-03-12,55.25152599452747
33,2021-03-12,131.74649818787344
34,2021-03-12,149.55638973085803
35,2021-03-12,168.9349979160371
36,2021-03-12,102.69919268302793
37,2021-03-12,204.66483861376327
38,2021-03-12,179.44961932174368
39,2021-03-12,154.74172868616904
40,2021-03-12,72.57651482235745
41,2021-03-12,187.5943691186115
42,2021-03-12,174.83134724748507
43,2021-03-12,88.58488944517653
44,2021-03-12,130.32856296929242
45,2021-03-12,134.86798752361287
46,2021-03-12,58.325537345668316
47,2021-03-12,120.7861086893345
48,2021-03-12,132.39650787824766
49,2021-03-12,189.12071735951687
50,2021-03-12,93.54575080145679
51,2021-03-12,202.90055567084
52,2021-03-12,139.43870014771048
01,2021-03-13,178.55104230883396
02,2021-03-13,259.67113392263093
03,2021-03-13,143.6699213739191
04,2021-03-13,182.8120365381938
05,2021-03-13,220.80194136403398
06,2021-03-13,390.3108775648604
07,2021-03-13,129.10133843212236
08,2021-03-13,187.54872312460694
09,2021-03-13,112.20619693171827
10,2021-03-13,311.06106025355996
11,2021-03-13,98.46929877517071
12,2021-03-13,113.52205776692054
13,2021-03-13,264.34416056474686
14,2021-03-13,150.1186631629337
15,2021-03-13,93.83030718922211
16,2021-03-13,145.9015451777816
17,2021-03-13,95.81504605303827
18,2021-03-13,121.79322816156326
19,2021-03-13,147.7098728446841
21,2021-03-13,123.47856764861528
22,2021-03-13,124.62553632591171
23,2021-03-13,43.86342134686505
24,2021-03-13,118.02357043338156
25,2021-03-13,243.7672513991128
26,2021-03-13,164.4382972183802
27,2021-03-13,247.54988871075952
28,2021-03-13,224.4862315887524
29,2021-03-13,65.19192458474619
2A,2021-03-13,113.28584357934012
2B,2021-03-13,166.2478464594147
30,2021-03-13,233.94453737501138
31,2021-03-13,129.77047471867004
32,2021-03-13,54.199115975584085
33,2021-03-13,137.56244490155746
34,2021-03-13,150.746719154526
35,2021-03-13,170.32122601709867
36,2021-03-13,104.08079617203728
37,2021-03-13,205.16039512372396
38,2021-03-13,184.42993915314008
39,2021-03-13,161.33473467029154
40,2021-03-13,74.7610921915923
41,2021-03-13,186.9843061296079
42,2021-03-13,178.3619728089526
43,2021-03-13,88.58488944517653
44,2021-03-13,135.40810653403258
45,2021-03-13,148.34014262912035
46,2021-03-13,63.522862455678364
47,2021-03-13,118.66705415092513
48,2021-03-13,145.50507301470782
49,2021-03-13,187.40478084426528
50,2021-03-13,95.37998120932848
51,2021-03-13,212.1233082013327
52,2021-03-13,145.93796159527326
01,2021-03-14,179.31212944570024
02,2021-03-14,261.19190191046476
03,2021-03-14,142.76443867618428
04,2021-03-14,180.9960229301985
05,2021-03-14,222.2128163887243
06,2021-03-14,383.7331248216595
07,2021-03-14,127.87762906309752
08,2021-03-14,186.04230767782292
09,2021-03-14,117.45560965366998
10,2021-03-14,311.7064151503516
11,2021-03-14,99.81084235521391
12,2021-03-14,112.80356373042103
13,2021-03-14,264.3933134395265
14,2021-03-14,152.7218769750077
15,2021-03-14,92.42985484311433
16,2021-03-14,145.9015451777816
17,2021-03-14,97.824071212214875
18,2021-03-14,121.1184734349064
19,2021-03-14,150.2063777378337
21,2021-03-14,124.41685463682663
22,2021-03-14,123.45140610480621
23,2021-03-14,43.00335426163241
24,2021-03-14,118.02357043338156
25,2021-03-14,244.13800007044225
26,2021-03-14,161.36468418626094
27,2021-03-14,247.7163647623471
28,2021-03-14,224.4862315887524
29,2021-03-14,64.53007763464724
2A,2021-03-14,113.28584357934012
2B,2021-03-14,164.05315541704616
30,2021-03-14,233.2765061432152
31,2021-03-14,130.5556646097071
32,2021-03-14,54.199115975584085
33,2021-03-14,137.99098834361837
34,2021-03-14,151.68197798740803
35,2021-03-14,168.65775229582476
36,2021-03-14,104.08079617203728
37,2021-03-14,204.00409660048234
38,2021-03-14,184.19278106593075
39,2021-03-14,161.7225585517105
40,2021-03-14,74.27563055398456
41,2021-03-14,186.67927463510608
42,2021-03-14,180.71572318326432
43,2021-03-14,90.34777281721983
44,2021-03-14,134.71227864845176
45,2021-03-14,148.6330155661966
46,2021-03-14,64.10034302345726
47,2021-03-14,118.3643320740095
48,2021-03-14,149.43764255564585
49,2021-03-14,187.03708016242564
50,2021-03-14,97.01040823854777
51,2021-03-14,207.5119319360863
52,2021-03-14,152.43722304283605
01,2021-03-15,186.61856595961672
02,2021-03-15,272.4075658207395
03,2021-03-15,139.14250788524515
04,2021-03-15,179.1800093222032
05,2021-03-15,218.6856288269985
06,2021-03-15,391.4226104228661
07,2021-03-15,134.60803059273422
08,2021-03-15,202.6128775924468
09,2021-03-15,123.3611989658657
10,2021-03-15,333.32580419287075
11,2021-03-15,114.83613045169773
12,2021-03-15,127.89193849691047
13,2021-03-15,264.83568931254297
14,2021-03-15,162.99010923374402
15,2021-03-15,97.3314380544916
16,2021-03-15,154.80498592681948
17,2021-03-15,111.11454534215243
18,2021-03-15,132.58930378807304
19,2021-03-15,160.19239731043206
21,2021-03-15,121.78965106983482
22,2021-03-15,141.39882519884733
23,2021-03-15,40.423153005934466
24,2021-03-15,122.18622748186183
25,2021-03-15,247.66011244807203
26,2021-03-15,171.54602735515599
27,2021-03-15,264.69692202428223
28,2021-03-15,234.26675205216276
29,2021-03-15,65.52284805979566
2A,2021-03-15,124.36815436427555
2B,2021-03-15,155.2743912475721
30,2021-03-15,241.96091215656512
31,2021-03-15,132.12604439178122
32,2021-03-15,58.40875605135761
33,2021-03-15,145.33744735037712
